@relation dmTraining

@attribute deviceType {1,2,3,4,5,6}
@attribute textProbability numeric
@attribute tweetsPerDay numeric
@attribute favoritesPerDay numeric
@attribute tweetRatio numeric
@attribute chiSquaredMin numeric
@attribute chiSquaredSec numeric
@attribute entropyHours numeric
@attribute entropyMin numeric
@attribute entropySec numeric
@attribute accountRep numeric
@attribute urlRatio numeric
@attribute hashtagRatio numeric
@attribute mentionRatio numeric
@attribute retweetRatio numeric
@attribute replyRatio numeric
@attribute mobileDevice numeric
@attribute webDevice numeric
@attribute appDevice numeric
@attribute miscDevice numeric
@attribute botDevice numeric
@attribute otherDevice numeric
@attribute class_attr {0,1}

@data
1,0.02,3.77551,0.570382,0.0625,0.005544,0.026655,0.255951,0.911217,0.963035,0.852685,0.295181,0.39759,1.018072,0.17,0.525,0.62,0.38,0,0,0,0,0
1,0.03,1.019629,1.685932,0.0625,0.044564,0.705554,0.292985,0.753385,0.945245,0.399362,0.869048,1.380952,1.095238,0.58,0.04,0.635,0.345,0.02,0,0,0,0
1,0.01,4.005725,9.717557,0.062187,0.46555,0.782455,0.26829,0.797434,0.954173,0.52182,0.153153,0,0.630631,0.442211,0.256281,0.809045,0.190955,0,0,0,0,0
2,0,0.636364,0.242424,0.048438,0.301698,0.885938,0.528871,0.909379,0.936883,0.197917,0.928571,0.038961,0.876623,0.006452,0.058065,0,1,0,0,0,0,0
1,0,3.259419,0.392857,0.062187,0.004828,0.644179,0.437992,0.853363,0.96822,0.268302,0.291971,0.014599,0.248175,0.311558,0.125628,0.954774,0,0.045226,0,0,0,0
1,0,24.830162,0.411849,0.0625,0.003399,0.003079,0.025975,0.43802,0.806517,0.794589,0.603774,0,0.081761,0.205,0.06,1,0,0,0,0,0,0
2,0.01,97.724138,0.554859,0.0625,0.069829,0.909108,0.020322,0.213688,0.92605,0.762115,0.022989,0.982759,0.183908,0.13,0.015,0,1,0,0,0,0,0
1,0.01,18.956342,0.982996,0.0625,0.89447,0.261546,0.206035,0.840513,0.965848,0.537165,0.079787,0.010638,0.941489,0.06,0.665,0.955,0.035,0,0,0.01,0,0
2,0,18.500343,4.374572,0.0625,0.01359,0.468498,0.145405,0.756294,0.948379,0.593636,0.216,0.008,0.424,0.375,0.245,0.1,0.885,0,0,0,0.015,0
1,0,0.223529,0.015546,0.0625,0.1538,0.901939,0.657957,0.948628,0.958738,0.87641,0.078571,0.671429,0.671429,0.3,0.42,0.79,0.21,0,0,0,0,0
1,0,1.775127,1.170644,0.0625,0.269745,0.202264,0.245985,0.852554,0.959959,0.40619,0.082902,0.031088,0.65285,0.035,0.615,0.995,0.005,0,0,0,0,0
1,0.05,42.431718,32.803084,0.0625,0,0.586234,0.084855,0.531801,0.961978,0.846705,0.333333,0,0.222222,0.91,0.025,1,0,0,0,0,0,0
1,0.01,27.129302,39.692558,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
1,0.01,1.197459,1.861302,0.062187,0.168239,0.749588,0.456484,0.90245,0.965881,0.413276,0.452055,0.041096,0.205479,0.633166,0.050251,0.994975,0.005025,0,0,0,0,0
2,0,42.15,0.001724,0.0625,0.069829,0.189165,0.0344,0.348608,0.973076,0.36,0,0,0,0,0,0,0,0,0,1,0,0
2,0.01,2.947962,0.211285,0.0625,0.861687,0.054808,0.245456,0.779451,0.957366,0.595745,0.296875,0.161458,1.421875,0.04,0.765,0.51,0.49,0,0,0,0,0
3,0,8.000351,0.052244,0.0625,0.048435,0.102921,0.524635,0.967873,0.973244,0.405378,1,2.29,0.01,0,0,0,0,1,0,0,0,0
1,0,38.333502,5.675088,0.0625,0.026655,0.955381,0.091362,0.793588,0.954042,0.539597,0.025773,0.015464,0.819588,0.03,0.62,1,0,0,0,0,0,0
3,0.06,2.392573,0.034483,0.0625,0.011295,0.491436,0.3657,0.897516,0.954698,0.782387,0.72,0.015,0.115,0,0,0,0.115,0.885,0,0,0,0
1,0.08,0.801213,0.131692,0.0625,0.039279,0.773066,0.553201,0.956773,0.959287,0.20279,0.994764,3.471204,0.188482,0.045,0.035,0.08,0,0.92,0,0,0,0
1,0,6.666389,0.929108,0.060312,0.063109,0.800425,0.321209,0.818224,0.953674,0.475722,0.221429,0.221429,0.685714,0.274611,0.404145,1,0,0,0,0,0,0
1,0.02,3.200996,2.092719,0.06125,0.200806,0.749394,0.36682,0.891052,0.956083,0.553957,0.047297,0.006757,0.75,0.244898,0.510204,0.821429,0.178571,0,0,0,0,0
1,0.01,5.615769,0.4,0.0625,0.794289,0.295399,0.204192,0.793046,0.943164,0.641779,0.4,0.027778,1.266667,0.1,0.72,0.575,0.015,0,0.41,0,0,0
5,1,279.393041,0.001711,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.12,0.926203,0.201886,0.0625,0.794289,0.915971,0.500789,0.93581,0.943468,0.859582,0.270408,0.081633,1.061224,0.02,0.66,0.57,0.125,0,0.305,0,0,0
1,0.01,18.207354,1.135342,0.0625,0.007394,0.036077,0.135291,0.745781,0.949756,0.451058,0.117647,0,0.682353,0.575,0.045,1,0,0,0,0,0,0
3,1,218.560722,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,218.474001,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,0.03,1.638801,0.064669,0.0625,0.886705,0.852797,0.697796,0.966968,0.967412,0.748252,0.570707,0,0.050505,0.01,0.035,0.435,0,0.565,0,0,0,0
3,0,9.459665,0.003594,0.062187,0.038257,0.454213,0.568215,0.943458,0.955323,0.579268,0.333333,0.024691,0.191358,0.18593,0.135678,0.788945,0.01005,0.201005,0,0,0,0
1,0,1.745221,0.805077,0.0625,0.909108,0.164949,0.544083,0.945977,0.959929,0.894761,0.174157,0,1.426966,0.11,0.785,0.625,0.375,0,0,0,0,0
1,0.02,0.7096,0.430294,0.0625,0.717134,0.55027,0.454734,0.939679,0.956265,0.239617,0.255474,0.386861,0.343066,0.315,0.195,0.84,0.08,0,0.08,0,0,0
2,0.01,42.906071,0.076747,0.0625,0.980321,0.622361,0.05586,0.5884,0.967377,0.570552,0.487437,1.190955,0.919598,0.005,0.39,0,1,0,0,0,0,0
1,0,7.543362,2.247323,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
5,1,280.539556,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0.64,12.379377,1.799923,0.0625,0.861687,0.598272,0.239834,0.869556,0.964328,0.43058,0.36129,0.303226,0.812903,0.225,0.385,0.38,0.505,0.115,0,0,0,1
2,0.02,19.59741,5.735024,0.0625,0.037647,0.955381,0.282666,0.802201,0.955854,0.837046,0.176471,0.039216,0.352941,0.745,0.065,0.965,0.035,0,0,0,0,0
1,0,4.187038,1.624787,0.0625,0.095395,0.164949,0.379282,0.887349,0.95335,0.464045,0.047368,0.021053,0.831579,0.05,0.68,1,0,0,0,0,0,0
5,0.87,138.479735,0.002211,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
1,0,0.498235,0.083407,0.0625,0.081749,0.538367,0.508297,0.921697,0.962168,0.319672,0.236364,0.333333,2.206061,0.175,0.68,0.845,0.07,0,0.085,0,0,0
1,0.03,7.078346,2.741023,0.061875,0.210953,0.642755,0.310077,0.79977,0.972353,0.522661,0.210884,0.136054,0.319728,0.257576,0.151515,0.868687,0.025253,0.020202,0.010101,0,0.075758,0
1,0.05,53.215723,66.865409,0.0625,0.075584,0.189165,0.074687,0.683047,0.944136,0.762512,0.333333,0.074074,0.185185,0.595,0.11,0.88,0,0.12,0,0,0,0
1,0,14.843159,3.251701,0.060625,0.129493,0.069002,0.22674,0.676957,0.964099,0.753543,0.203822,0.012739,0.789809,0.190722,0.582474,0.994845,0.005155,0,0,0,0,0
1,0.01,8.716196,17.27786,0.0625,0.017072,0.115149,0.07256,0.676435,0.960636,0.399146,0.234694,0,0.836735,0.51,0.33,1,0,0,0,0,0,0
1,0,0.095837,0.138256,0.036875,0.981097,0.909424,0.391832,0.866353,0.938603,0.363636,0,0.041667,0.958333,0.186441,0.677966,1,0,0,0,0,0,0
1,0,12.464625,15.960225,0.062187,0.024768,0.227669,0.148215,0.706647,0.954819,0.504386,0.376471,0.117647,0.752941,0.572864,0.261307,0.547739,0.452261,0,0,0,0,0
1,0.01,6.274831,2.514062,0.0625,0.381581,0.278121,0.494032,0.908377,0.959682,0.874346,0.031447,0.031447,0.389937,0.205,0.275,0.945,0.055,0,0,0,0,0
3,1,23.223856,0,0.0625,0,0,0.084525,0.124232,0.377572,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,217.920635,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,246.238806,148.746269,0.0625,0,0.491436,0.113063,0.395539,0.884772,0.418024,0.078431,0.078431,1.568627,0.745,0.2,1,0,0,0,0,0,0
1,0,8.763577,1.200219,0.0625,0.491436,0.915971,0.471927,0.835309,0.954583,0.412007,0.080292,0.284672,1.029197,0.315,0.26,0.985,0.015,0,0,0,0,0
1,0,0.654185,0.067548,0.061875,0.860801,0.020145,0.522473,0.921217,0.964075,0.792924,0.385135,0.155405,1.297297,0.252525,0.464646,0.590909,0.388889,0.020202,0,0,0,0
1,0,1.584223,0.447409,0.061562,0.097919,0.063223,0.381493,0.867289,0.970535,0.37884,0.1,0.014286,0.557143,0.64467,0.137056,1,0,0,0,0,0,0
1,0,0.156098,0.026016,0.034375,0.934712,0.721317,0.646492,0.913579,0.918424,0.737143,0.660377,0.264151,0.830189,0.518182,0.072727,0.754545,0.054545,0.190909,0,0,0,0
1,0,9.193144,6.818062,0.0625,0.024412,0.457187,0.253796,0.838036,0.954234,0.463079,0.35,0.033333,1.55,0.7,0.21,0.91,0.01,0,0.08,0,0,0
2,0.02,0.083212,0.001935,0.030312,0.310862,0.074073,0.6405,0.923626,0.900314,0.999771,0.010638,0.095745,0.468085,0.030928,0.43299,0,0.958763,0,0,0.030928,0.010309,0
2,0,4.538662,0.013051,0.0625,0,0,0.083515,0.658339,0.943104,0.37395,0.703704,2.259259,0.592593,0.865,0.06,0.01,0.43,0.03,0.53,0,0,0
1,0.03,0.350691,0.567127,0.0625,0.89447,0.670258,0.275604,0.922045,0.967011,0.392857,0.406061,0.454545,1.4,0.175,0.58,0.845,0.13,0.025,0,0,0,0
1,0.01,2.117978,0.633103,0.0625,0.783772,0.075584,0.583483,0.945302,0.97222,0.516108,0.228916,1.012048,0.301205,0.17,0.015,0.83,0.165,0.005,0,0,0,0
2,0.04,0.900485,0.970874,0.062187,0.086585,0.41011,0.423001,0.797435,0.957593,0.186335,0.09816,0.079755,1.472393,0.180905,0.753769,0.447236,0.512563,0.040201,0,0,0,0
1,0.03,24.362795,0.761562,0.0625,0.059461,0.955381,0.116216,0.443806,0.95652,0.300666,0.01,0.01,1.19,0,0.95,1,0,0,0,0,0,0
1,0.06,2.719228,0.441271,0.062187,0.500201,0.242778,0.389938,0.895776,0.96597,0.332158,0.171429,0.268571,0.245714,0.120603,0.180905,0.929648,0.060302,0.01005,0,0,0,0
1,0.02,6.753036,4.756073,0.0625,0.950671,0.94034,0.222325,0.875316,0.964492,0.699874,0.111111,0.041667,0.895833,0.28,0.425,0.595,0.405,0,0,0,0,0
2,0,0.570179,0.872038,0.0625,0.445993,0.901939,0.349764,0.88946,0.959654,0.42209,0.291429,0.582857,1.565714,0.125,0.525,0.735,0.26,0.005,0,0,0,0
3,0,0.040512,0.002488,0.039063,0.479916,0.796368,0.58706,0.904684,0.941563,0.096774,0.347458,0.627119,0.237288,0.056,0.184,0.416,0.432,0.136,0,0,0.016,0
1,0,30.951389,167.069444,0.0625,0.94034,0.182866,0.224644,0.817075,0.957516,0.353741,0.448052,0.103896,2.551948,0.23,0.545,1,0,0,0,0,0,0
1,0.07,4.732577,1.600486,0.0625,0.479916,0.574213,0.048631,0.787051,0.96328,0.502275,0.445946,0.060811,0.898649,0.26,0.35,0.27,0.73,0,0,0,0,0
1,0.01,8.628505,16.52979,0.062187,0.083273,0.80344,0.060648,0.700332,0.965719,0.988527,0.254777,0,0.318471,0.211055,0.271357,0.984925,0.005025,0.01005,0,0,0,0
2,0.01,0.138494,0.132102,0.0625,0.286672,0.391962,0.356727,0.882988,0.953244,0.401254,0.677165,0.795276,0.362205,0.365,0.035,0.19,0.81,0,0,0,0,0
1,0.04,8.024841,5.728481,0.0625,0.123961,0.870307,0.201849,0.796937,0.949072,0.620429,0.277228,0.594059,0.693069,0.495,0.28,0.675,0.325,0,0,0,0,0
2,0.03,31.676171,48.688391,0.0625,0.538367,0.269745,0.078734,0.752458,0.953364,0.88827,0.523364,0.046729,1.280374,0.465,0.425,0,1,0,0,0,0,0
2,0.05,16.600462,4.725173,0.0625,0.000096,0.468498,0.118987,0.65216,0.940524,0.445925,0.739837,0.479675,1.626016,0.385,0.215,0,1,0,0,0,0,0
1,0,10.77712,8.419132,0.061562,0.018762,0.81344,0.387958,0.80353,0.957947,0.362123,0.042553,0.042553,0.829787,0.761421,0.167513,0.974619,0.025381,0,0,0,0,0
1,0.01,21.653649,18.018842,0.062187,0.000048,0.039921,0.040893,0.537183,0.94198,0.723479,0.039604,0,0.653465,0.492462,0.331658,0.974874,0.025126,0,0,0,0,0
3,1,216.629386,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
2,0.07,8.568853,3.612582,0.0625,0,0.245676,0.056283,0.138157,0.788508,0.493109,0.878307,3.444444,0.074074,0.055,0.02,0,1,0,0,0,0,0
1,0.07,8.176829,20.859756,0.0625,0.000001,0.739938,0.221669,0.720447,0.935358,0.729529,0.046667,0.066667,1.086667,0.25,0.585,0.97,0,0,0,0.03,0,0
1,0,13.424042,26,0.0625,0.128573,0.423975,0.172029,0.845889,0.959316,0.411784,0.25,0,1.367647,0.66,0.285,0.895,0.105,0,0,0,0,0
3,0,1.378756,1.795248,0.0625,0.824592,0.693873,0.580706,0.89565,0.949509,0.83871,0.201389,0.965278,0.104167,0.28,0.005,0.87,0.01,0.12,0,0,0,0
1,0.01,14.790476,0.025397,0.0625,0.003752,0.824592,0.253484,0.797809,0.970137,0.251592,0,1,2.666667,0.985,0.005,1,0,0,0,0,0,0
3,0,1.419476,1.982295,0.0625,0.423975,0.81471,0.537525,0.948071,0.959651,0.959202,0.814371,0.275449,0.227545,0.165,0.025,0.365,0,0.635,0,0,0,0
1,0,32.295962,4.690755,0.061562,0.01296,0.83332,0.365408,0.888659,0.963093,0.76349,0.015748,0,0.787402,0.35533,0.426396,1,0,0,0,0,0,0
5,0.97,279.781766,0.001709,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.02,3.17781,0.548609,0.0625,0.34162,0.959791,0.262048,0.83608,0.956562,0.687724,0.325203,0.406504,1.01626,0.385,0.3,0.56,0.435,0.005,0,0,0,0
2,0,3.745702,7.748666,0.0625,0.000013,0.783772,0.141532,0.822178,0.963778,0.333333,0.014286,0.014286,0.671429,0.65,0.225,0.455,0.545,0,0,0,0,0
1,0,13.994246,25.079402,0.062187,0.09001,0.559596,0.18345,0.63192,0.916159,0.624332,0.113043,0.043478,1.617391,0.422111,0.512563,1,0,0,0,0,0,0
1,0,62.91644,73.710263,0.0625,0.000005,0.950671,0.107555,0.718436,0.955532,0.560353,0.300752,0.157895,2.706767,0.335,0.6,1,0,0,0,0,0,0
4,0.08,13.648276,0.00069,0.0625,0.084992,0,0.086626,0.79163,0.943713,0.937805,1,1.485,0,0,0,0,0,0,1,0,0,1
1,0,1.261947,1.942478,0.061875,0.666895,0.078614,0.310201,0.830649,0.968782,0.174832,0.25,0.080645,0.903226,0.373737,0.313131,1,0,0,0,0,0,0
1,0.03,0.908172,1.33348,0.061875,0.022045,0.869534,0.303446,0.882936,0.96667,0.692982,0.029412,0.139706,0.367647,0.313131,0.262626,0.787879,0.20202,0.010101,0,0,0,0
1,0.02,7.852212,0.010389,0.0625,0.457187,0.371353,0.297506,0.895605,0.952892,0.511103,0.447514,0.98895,1.104972,0.095,0.41,0.555,0.43,0.015,0,0,0,0
2,0,4.549513,1.534091,0.0625,0.479916,0.574213,0.048631,0.787051,0.96328,0.502275,0.445946,0.060811,0.898649,0.26,0.35,0.27,0.73,0,0,0,0,0
3,0,0.131113,0.378425,0.0625,0.159296,0.313374,0.612922,0.951874,0.967507,0.313187,0.82967,0.862637,0.412088,0.09,0.14,0.27,0,0.73,0,0,0,0
1,0,3.789357,1.080931,0.062187,0.016526,0.703702,0.101255,0.647295,0.95256,0.624309,0.551181,0.03937,0.19685,0.361809,0.231156,0.98995,0,0.01005,0,0,0,0
1,0.02,33.29996,1.91355,0.0625,0.001684,0.762183,0.113679,0.821017,0.959958,0.911852,0.183099,0.070423,1.739437,0.29,0.51,0.75,0,0,0.25,0,0,0
1,0,8.399883,16.294774,0.062187,0.083273,0.80344,0.060648,0.700332,0.965719,0.988527,0.254777,0,0.318471,0.211055,0.271357,0.984925,0.005025,0.01005,0,0,0,0
1,0.02,72.11487,37.399685,0.0625,0.751137,0.717134,0,0.438369,0.965154,0.880342,0.088435,0,0.44898,0.265,0.345,0.14,0.86,0,0,0,0,0
1,0.02,18.248565,9.963355,0.0625,0.036077,0.610318,0.279621,0.873909,0.953247,0.352381,0.142077,0.04918,0.661202,0.085,0.6,0.775,0.225,0,0,0,0,0
1,0,3.389522,1.261941,0.0625,0.067098,0.83424,0.302544,0.833699,0.960381,0.619746,0.4,0.071429,2.064286,0.3,0.615,0.725,0.24,0,0,0,0.035,0
3,1,217.160548,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,0.07,0.284473,0.027956,0.0625,0.3043,0.106869,0.375246,0.887207,0.968357,0.154362,0.968254,1.94709,0.116402,0.055,0.04,0.1,0.035,0.865,0,0,0,0
1,0,39.993944,11.873581,0.0625,0.008525,0.878648,0.034973,0.585054,0.968691,0.701519,0.248619,0,0.701657,0.095,0.75,0.16,0.84,0,0,0,0,0
2,0.02,9.408509,5.613383,0.0625,0.003079,0.610318,0.131202,0.786299,0.962481,0.661376,0.018018,0,0.540541,0.445,0.34,0.515,0.485,0,0,0,0,0
2,0.01,0.70734,0.368923,0.0625,0.922527,0.717134,0.55171,0.938174,0.96076,0.358442,0.988889,2.283333,0,0.1,0,0,0.575,0.425,0,0,0,0
3,0.07,0.176471,0.029412,0.002812,0.966491,0.809123,0.313119,0.465558,0.507881,0.075472,0.75,1,0,0.111111,0,0.444444,0,0.555556,0,0,0,0
3,1,214.948929,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
2,0.01,0.046711,0.08103,0.0625,0.371353,0.371353,0.451378,0.94272,0.95604,0.922527,0.651042,0.348958,1.3125,0.04,0.485,0.635,0.315,0,0.05,0,0,0
2,0,97.680251,0.554859,0.0625,0.069829,0.909108,0.020322,0.213688,0.92605,0.762115,0.022989,0.982759,0.183908,0.13,0.015,0,1,0,0,0,0,0
5,0.79,279.422463,0.00171,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
2,0.02,7.378531,4.80226,0.0625,0.021372,0.164949,0.345488,0.850938,0.966693,0.923621,0.148148,0.015873,0.243386,0.055,0.335,0.605,0.335,0.055,0,0,0.005,0
1,0.01,6.078725,25.883786,0.0625,0.278121,0.286672,0.216507,0.858979,0.959808,0.421053,0.232955,0.0625,0.852273,0.12,0.685,0.54,0.41,0.05,0,0,0,0
3,0.11,3.267425,0.151494,0.0625,0.000184,0.479916,0.260785,0.79105,0.903688,0.407359,0.979798,0.808081,0.20202,0.01,0.01,0.03,0,0.535,0.185,0,0.25,1
1,0.02,4.415081,0.480431,0.0625,0.078614,0.195631,0.267662,0.857647,0.954,0.670726,0.923729,2.881356,0.144068,0.41,0.02,0.91,0.09,0,0,0,0,0
1,0,13.622285,14.610009,0.0625,0.182866,0.804605,0.255834,0.791785,0.957085,0.573324,0.140625,0,0.125,0.68,0.035,0.985,0.015,0,0,0,0,0
3,0.07,1.27827,1.460121,0.0625,0.031719,0.634388,0.522882,0.936903,0.965853,0.289086,0.34507,0.028169,0.34507,0.29,0.235,0.86,0.05,0.09,0,0,0,0
1,0.05,1.113523,0.919866,0.0625,0.391962,0.261546,0.557833,0.946366,0.960694,0.332667,0.205882,0.235294,1.311765,0.15,0.605,0.86,0.12,0.02,0,0,0,0
1,0.01,5.784012,9.850884,0.0625,0.997017,0.852797,0.391967,0.845532,0.965831,0.278231,0.098361,0.065574,0.459016,0.695,0.15,0.915,0.085,0,0,0,0,0
3,1,10.023692,0.000987,0.0625,0,0,0.090832,0.1173,0.246581,0.818182,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,5.149176,2.364246,0.0625,0.381581,0.945659,0.160062,0.816211,0.959846,0.286197,0.294521,0.089041,1.315068,0.27,0.66,0.95,0.05,0,0,0,0,0
3,1,217.073425,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
2,0,2.944792,17.026042,0.0625,0.024412,0.081749,0.015248,0.611774,0.95503,0.649839,0.157576,0.006061,1.557576,0.175,0.765,0.865,0.135,0,0,0,0,0
1,0,8.239623,0.022642,0.0625,0.143265,0.717134,0.248056,0.897604,0.969094,0.210098,0.788321,0.350365,0.240876,0.315,0.1,0.98,0.02,0,0,0,0,0
2,0.04,7.527273,0.540909,0.0625,0.286672,0.3043,0.290458,0.806623,0.954465,0.349206,0.13,0.01,1.37,0,0.99,0,0.99,0,0,0,0.01,0
2,0,1.49361,1.827237,0.062187,0.104895,0.632113,0.443569,0.925056,0.97265,0.31893,0.311927,0.110092,1.155963,0.452261,0.351759,0.40201,0.59799,0,0,0,0,0
2,0,15.711968,5.842799,0.0625,0.052605,0.682104,0.085036,0.566942,0.966786,0.666292,0.04908,0.006135,1.96319,0.185,0.79,0.45,0.55,0,0,0,0,0
1,0,4.634097,3.756065,0.0625,0.861687,0.705554,0.303416,0.895268,0.963828,0.231286,0.105263,0.184211,0.828947,0.62,0.235,0.87,0,0.005,0.005,0,0.12,0
2,0.02,3.977484,1.85083,0.0625,0.245676,0.313374,0.434662,0.943732,0.959168,0.356784,0.2,0,0.788235,0.15,0.52,0.57,0.35,0.035,0,0,0.045,0
1,0,6.985324,0.116184,0.0625,0.002281,0.682104,0.430189,0.868912,0.965274,0.201031,0.555556,1.461538,0.880342,0.415,0.19,0.59,0.125,0.16,0,0,0.125,0
3,0.03,2.391862,0.034498,0.0625,0.011295,0.491436,0.3657,0.897516,0.954698,0.782387,0.72,0.015,0.115,0,0,0,0.115,0.885,0,0,0,0
5,1,279.74188,0.001709,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.03,30.359629,1.416087,0.0625,0.94034,0.216042,0.19111,0.849158,0.968466,0.625378,0.120482,0,0.710843,0.585,0.255,1,0,0,0,0,0,0
1,0,13.61267,11.612217,0.0625,0.159296,0.622361,0.215464,0.819968,0.960579,0.778547,0.081081,0.027027,0.810811,0.63,0.225,1,0,0,0,0,0,0
1,0,7.685535,19.742138,0.0625,0.000001,0.739938,0.221669,0.720447,0.935358,0.729529,0.046667,0.066667,1.086667,0.25,0.585,0.97,0,0,0,0.03,0,0
1,0,3.592138,0.32629,0.0625,0.001118,0.852797,0.488711,0.81182,0.959528,0.471989,0.403509,0.906433,0.631579,0.145,0.385,0.67,0.015,0.315,0,0,0,0
2,0,42.496137,0.001717,0.0625,0.069829,0.189165,0.0344,0.348608,0.973076,0.36,0,0,0,0,0,0,0,0,0,1,0,0
1,0.01,14.099455,1.685595,0.0625,0.007754,0.773066,0.080306,0.536395,0.971054,0.512782,0.145833,0.1875,1.666667,0.52,0.42,0.985,0,0.015,0,0,0,0
1,0.01,3,9,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
1,0,6.118473,0.888827,0.061562,0.702303,0.288034,0.295399,0.847459,0.943296,0.365203,0.254335,0.040462,0.693642,0.121827,0.309645,0.812183,0.187817,0,0,0,0,0
1,0.01,6.411121,6.909754,0.061562,0.007681,0.461882,0.208563,0.702529,0.966623,0.664298,0.029412,0.007353,1.875,0.309645,0.64467,0.989848,0,0.010152,0,0,0,0
1,0,21.428221,10.730042,0.0625,0.017072,0.479916,0.148578,0.72145,0.961002,0.872265,0.031746,0.132275,0.904762,0.055,0.625,1,0,0,0,0,0,0
3,1,212.867841,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0.336629,0.088977,0.0625,0.048435,0.115149,0.263321,0.772693,0.963891,0.122977,0.30303,0.090909,0.333333,0.505,0.115,0.7,0.3,0,0,0,0,0
3,0.64,6.807679,1.571865,0.0625,0.202264,0.967736,0.363039,0.929673,0.94629,0.668364,0.523077,0.123077,0.746154,0.35,0.34,0.655,0.34,0.005,0,0,0,1
1,0,29.983673,106.771429,0.062187,0.000002,0.547594,0.145602,0.758272,0.961723,0.863116,0.240876,0.20438,1.540146,0.311558,0.396985,0.341709,0.658291,0,0,0,0,0
5,0.83,277.040641,0.001717,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.06,8.373943,7.200895,0.0625,0.391962,0.123961,0.268676,0.865054,0.964322,0.67226,0.285714,0.386905,0.857143,0.16,0.405,0.795,0.16,0.025,0,0,0.02,0
3,0.06,4.156764,0.411715,0.0625,0.269745,0.042735,0.565196,0.96116,0.938869,0.77377,0.909574,0.037234,0.271277,0.06,0.085,0.15,0,0.85,0,0,0,0
1,0.01,0.112226,0.005474,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
5,1,277.271739,0.001716,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
2,0.05,8.578443,3.614499,0.0625,0,0.245676,0.056283,0.138157,0.788508,0.493109,0.878307,3.444444,0.074074,0.055,0.02,0,1,0,0,0,0,0
1,0.01,1.121566,0.76505,0.0625,0.739938,0.94034,0.476018,0.933364,0.95899,0.422637,0.94375,0.34375,0.4,0.2,0.08,0.47,0.25,0.28,0,0,0,0
3,1,0.396514,0.047059,0.0625,0.423975,0.102921,0.592051,0.911019,0.965994,0.327103,0.994975,3.502513,0.140704,0.005,0,0.05,0.14,0.81,0,0,0,1
3,1,213.418592,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,1,137.979275,0.002221,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
2,0.01,0.218872,0.47641,0.061562,0.068583,0.137342,0.18774,0.83339,0.962987,0.52193,0.166667,0.742424,0.242424,0.664975,0.06599,0,1,0,0,0,0,0
