@relation metaDMTraining

@attribute textProbability numeric
@attribute deviceType {1,2,3,4,5,6}
@attribute isReply {0,1}
@attribute isRetweet {0,1}
@attribute hashtagDensity numeric
@attribute urlDensity numeric
@attribute mentionDensity numeric
@attribute accountRep numeric
@attribute statusesPerDay numeric
@attribute favoritesPerDay numeric
@attribute class_attr {0,1}

@data
0,1,1,0,0,0,0.25,0.719008,54.888398,52.240884,0
0.01,2,1,0,0,0,0,0.802734,47.934641,13.459025,0
0,1,0,0,0,0.25,0,0.318681,1.474928,0.931232,0
0.92,5,1,0,0,0.083333,0.083333,0.999945,280.321571,0.001707,1
0.01,1,0,0,0.105263,0.052632,0,0.185345,0.483716,0.915709,0
0.01,1,0,0,0,0,0,0.757377,89.945946,34.998498,0
0,1,0,0,0,0,0,0.668712,5.370896,0.000746,0
0,2,0,0,0,0,0,0.272727,42.257315,0.001721,0
0.98,5,1,0,0,0.083333,0.083333,0.999945,278.634703,0.001712,1
1,3,0,0,0,0,0,1,216.311404,0,1
0.03,1,1,0,0,0,0,0.804526,71.534755,36.677725,0
0,1,1,0,0,0,0.666667,0.550966,14.339987,13.535595,0
0,1,0,0,0,0,0,0.316222,4.072889,3.093333,0
0.04,1,0,0,0.333333,0.166667,0,0.166667,0.288859,0.253502,0
0,2,0,0,0.666667,0.066667,0.066667,0.602641,5.097561,13.441242,0
1,3,0,0,0,0,0,1,215.178924,0,1
0.03,3,0,0,0.157895,0.052632,0,0.670716,2.854712,0.852967,0
0,1,0,0,0.166667,0,0,0.524377,7.851542,0.010389,0
0.04,1,1,0,0.043478,0,0.043478,0.995261,62.173152,54.992218,0
0.04,1,1,0,0,0,0.111111,0.804754,71.526066,36.667457,0
0,2,0,0,0.05,0.05,0,0.476203,294.595339,133.338136,0
0.01,1,0,0,0,0,0.133333,0.401042,0.231031,0.21674,0
0.02,1,0,0,0,0,0,0.57672,4.169915,0.133333,0
1,3,0,0,0,0,0,1,213.722222,0,1
0,1,0,0,0.111111,0,0,0.435334,26.488032,7.148936,0
0.96,5,1,0,0,0.076923,0.076923,0.999945,280.928328,0.001706,1
0.13,3,0,0,0,0.05,0.05,0.577236,4.519292,0.003894,0
0.02,2,1,0,0,0,0.076923,0.856995,7.951049,6.288462,0
0,2,0,0,0,0,0,0.556509,0.098506,0.044812,0
0,1,1,0,0,0,0.083333,0.907787,2.96861,9.467265,0
0.06,1,0,0,0,0.047619,0.047619,0.533273,5.978685,2.361145,0
0,2,0,0,0,0,0,0.304348,42.511588,0.001717,0
0,1,0,0,0,0,0,0.279049,8.482673,6.094059,0
0,1,1,0,0,0,0.333333,0.716287,12.441527,50.133652,0
0.04,1,0,0,0,0,0,0.297872,0.161651,0.27601,0
0.05,1,0,0,0,0,0,0.228095,13.339882,2.439096,0
0.86,5,0,0,0,0,0,0.998819,10.760139,0,1
0,1,1,0,0,0,0.166667,0.964072,4.142598,6.318801,0
1,3,0,0,0,0,0,1,212.863436,0,1
0.89,5,1,0,0,0.090909,0.090909,0.999945,279.811396,0.001709,1
0,1,1,0,0,0,0.090909,0.939985,3.498403,0.759318,0
0.9,5,1,0,0,0.083333,0.083333,0.999945,277.662664,0.001715,1
0.01,1,0,0,0.058824,0.058824,0,0.632172,1.051512,0.011945,0
0,1,1,0,0,0,0.714286,0.725429,58.183607,54.786885,0
0,1,1,0,0,0,0.666667,0.806543,71.747833,36.947203,0
0.02,2,0,0,0.125,0,0,0.229111,0.408279,1.755682,0
0,2,0,0,0,0,0,0.304348,42.206034,0.001724,0
0.08,3,0,0,0.470588,0.058824,0,0.541176,1.12579,0.042504,0
0,1,1,0,0,0,0.133333,0.559633,2.446921,0.251062,0
0,1,1,0,0,0,0.25,0.939944,8.362515,16.23208,0
0.06,3,0,0,0.047619,0.047619,0,0.532756,20.974359,8.792308,0
1,5,1,0,0,0.111111,0.111111,0.999945,277.304348,0.001716,1
0.04,3,0,0,0,0.111111,0.111111,0.122271,0.595056,0.028252,0
0,1,1,0,0,0,0.076923,0.266667,6.2,12.894737,0
1,3,0,0,0,0,0,1,213.916987,0,1
0.03,3,0,0,0.333333,0.083333,0,0.254335,0.089662,0.00147,0
1,3,0,0,0,0,0,1,214.984624,0,1
0,1,1,0,0,0,0.5,0.46371,0.03596,0.220202,0
0,1,0,0,0,0.5,0,0.432229,3.330165,2.281641,0
0.01,1,0,0,0,0.2,0,0.410061,34.571429,8.730159,0
0,1,0,0,0,0.5,0,0.538462,11.702663,28.04142,0
0.01,1,0,0,0.125,0.125,0,0.591289,2.155922,0.14541,0
0.03,1,0,0,0,0.052632,0,0.201826,1.994666,0.527383,0
0.64,5,0,0,0.076923,0.076923,0,0.975897,137.989645,0.002219,1
0.02,1,0,0,0,0,0,0.714286,9.497925,5.502075,0
0,1,1,0,0,0,0.041667,0.304496,9.696801,0.635257,0
0,1,1,0,0,0,0.043478,0.7,39.951136,11.830682,0
0,1,0,0,0,0,0,0.234539,3.30303,11.636364,0
0.85,5,1,0,0,0.090909,0.090909,0.999945,280.700228,0.001706,1
0.02,3,0,0,0,0.055556,0,0.60595,6.874227,0.029897,0
0,1,1,0,0,0,0,0.41978,1.202746,1.88754,0
0,1,0,0,0,0.5,0,0.348266,6.099314,7.731808,0
0.02,1,1,0,0.083333,0,0.333333,0.163823,1.198575,1.793411,0
0.08,3,0,0,0,0.055556,0.055556,0.478635,6.795695,0.536697,0
0,1,1,0,0,0.166667,0.166667,0.489011,0.166309,0.603004,0
0,1,1,0,0,0,0.2,0.633588,6.444676,0.27627,0
0,1,1,0,0,0,0.210526,0.463592,3.95704,0.992344,0
0.04,2,0,0,0,0.125,0.125,0.503937,0.699407,0.031505,0
0.98,5,1,0,0,0.125,0.125,0.999945,279.794302,0.001709,1
0.03,1,0,0,0.045455,0,0.090909,0.306742,1.431818,3.566986,0
0.98,5,1,0,0,0.125,0.125,0.999945,277.371281,0.001716,1
0.02,1,1,0,0.066667,0,0.066667,0.577599,1.448097,0.701845,0
0.03,1,0,0,0,0,0.071429,0.596721,1.778536,0.159429,0
0.01,1,0,0,0.142857,0.071429,0,0.495072,0.725097,0.258008,0
0.04,1,0,0,0.066667,0.066667,0,0.737196,25.536731,2.066784,0
0.11,1,0,0,0.117647,0,0,0.212121,0.577143,1.062857,0
0.97,5,1,0,0,0.111111,0.111111,0.999945,278.5751,0.001713,1
0.02,1,0,0,0.25,0,0,0.246479,1.010309,1.403936,0
0,2,1,0,0.1,0,0.8,0.6875,101.006211,0.555901,0
0.01,1,0,0,0.230769,0.076923,0.230769,0.181098,1.91215,0.659813,0
0.01,2,0,0,0,0,0,0.333333,41.935121,0.00173,0
0.01,1,1,0,0,0,0.038462,0.24183,0.55875,0.101171,0
0.02,2,0,0,0,0,0,0.28866,18.529412,2.235294,0
1,3,0,0,0,0,0,1,213.035773,0,1
0,1,0,0,0,0,0.04,0.794167,1.834622,0.280663,0
0.01,1,1,0,0,0,0.142857,0.281768,0.771218,0.58777,0
0,2,1,0,0,0,0.285714,0.954774,0.777463,1.105611,0
0.02,3,0,0,0.333333,0.083333,0,0.572838,5.602497,0.463753,0
0,1,1,0,0,0,0.5,0.603464,13.664216,0.522059,0
1,3,0,0,0,0,0,1,217.504929,0,1
1,5,1,0,0,0.125,0.125,0.999945,277.610635,0.001715,1
0.02,3,0,0,0.055556,0.055556,0,0.500656,7.554628,7.442337,0
0,1,0,0,0,0,0,0.851852,9.053552,6.762295,0
1,3,0,0,0,0,0,1,213.390539,0,1
0,2,1,0,0,0,0.2,0.863837,14.222561,26.115854,0
0,1,0,0,0,0,0,0.556622,4.752499,1.54938,0
0.01,1,1,0,0,0,0.043478,0.321839,18.241501,9.95894,0
1,3,0,0,0,0,0,1,214.332967,0,1
1,5,1,0,0,0.142857,0.142857,0.999945,277.470252,0.001716,1
0.63,5,0,0,0.166667,0.055556,0,0.975882,137.982976,0.002221,1
0,1,0,0,0.363636,0.090909,0.090909,0.907125,4.294379,4.877219,0
0.02,2,1,0,0,0,0.2,0.605144,7.497647,9.972941,0
0.02,2,1,0,0,0,0.142857,0.305618,18.090202,43.457232,0
0,1,1,0,0,0,0.066667,0.928041,4.401402,1.189746,0
0,1,0,0,0,0,0,0.769874,51.481951,64.673844,0
0.94,3,0,0,0,0.125,0,0.384615,0.530181,0.006036,1
0,1,0,0,0,0,0,0.25431,31.231922,9.52443,0
0.95,5,1,0,0,0.083333,0.083333,0.999945,279.676739,0.00171,1
1,3,0,0,0,0,0,1,218.52954,0,1
0,2,1,0,0,0,0.5,0.592593,9.444307,5.62335,0
0.05,2,0,0,0,0,0,0.333333,6.090941,2.045823,0
0.03,2,0,0,0,0,0,0.511785,5.254021,1.28508,0
0.02,1,1,0,0,0,0.285714,0.166528,6.182634,0.741658,0
0.02,1,1,0,0,0,0.125,0.3606,1.942408,20.5,0
0,1,0,0,0,0,0.2,0.393333,2.690832,2.624023,0
0.01,2,0,0,0.333333,0,0,0.35354,1.209524,0.623129,0
0.01,1,1,0,0,0,0.090909,0.406504,43.720455,199.320455,0
0.04,2,0,0,0.176471,0,0.117647,0.476444,293.838148,132.636364,0
0,1,0,0,0,0,0,0.743487,24.752425,0.411067,0
0,2,0,0,0,0,0,0.73279,16.70566,110.173585,0
0,1,0,0,0,0,0,0.339216,12.657547,2.882075,0
0.02,1,1,0,0,0.052632,0.052632,0.204545,0.165913,0.490196,0
0.02,1,1,0,0,0,0.04,0.30906,3.747756,1.920108,0
0,2,1,0,0,0,0.333333,0.486786,10.93913,5.345894,0
1,3,0,0,0,0,0,1,215.588913,0,1
0.02,1,0,0,0,0,0,0.516686,14.292267,10.200531,0
0.01,1,1,0,0,0,0.25,0.380682,0.850202,0.582996,0
0,1,1,0,0,0,0.25,0.730883,21.033003,23.877888,0
0,1,0,0,0,0.038462,0,0.808571,29.626506,105.449799,0
0.02,2,0,0,0.117647,0,0.058824,0.487552,2.220968,0.652151,0
0,1,1,0,0,0,0.047619,0.221819,48.485714,2.440816,0
1,3,0,0,0,0,0,1,213.21519,0,1
1,3,0,0,0,0,0,1,215.75096,0,1
0.09,2,0,0,0.066667,0.133333,0.066667,0.536144,9.806736,1.002807,0
0,1,0,0,0,0.037037,0,0.989071,27.076959,39.640241,0
0.01,3,0,0,0,0.055556,0,0.999027,1.385827,1.174016,0
0,2,1,0,0,0,0.75,0.521656,36.005507,13.830396,0
0.02,1,0,0,0.2,0,0,0.53099,18.913998,0.987191,0
0.02,1,0,0,0,0,0,0.610607,21.716878,18.075317,0
0,1,1,0,0,0,0.166667,0.588964,46.876712,7.945205,0
0,1,1,0,0,0,0.153846,0.218914,3.479085,0.413725,0
1,3,0,0,0,0,0,1,214.799012,0,1
0,2,1,0,0,0,0.090909,0.310559,0.915702,0.445041,0
0,1,0,0,0,0,0,0.361111,8.565325,16.755589,0
0.01,2,1,0,0,0,0.166667,0.2771,49.106757,80.233784,0
0.04,1,0,0,0,0.047619,0.095238,0.419544,8.775275,1.202198,0
0,2,1,0,0,0,0.083333,0.745738,74.634485,77.779124,0
0,1,0,0,0.4,0.2,0,0.234694,0.430572,0.053676,0
0,1,0,0,0,0.142857,0,0.479947,40.123077,8.876923,0
0,2,1,0,0.090909,0,0.818182,0.673333,95.669841,0.561905,0
0.03,1,0,0,0.25,0,0,0.388889,0.042504,0.014683,0
1,3,0,0,0,0,0,1,218.684902,0,1
0,1,0,0,0,0,0,0.365583,11.378496,7.176507,0
0,1,0,0,0,0,0,0.797968,19.591191,22.116005,0
0.05,3,0,0,0,0.04,0,0.526882,0.554444,0.029624,0
0.06,2,0,0,0,0.052632,0,0.952303,1.628761,0.485304,0
0.01,2,0,0,0,0,0,0.977538,0.261965,0.24937,0
0,2,0,0,0.133333,0.066667,0.133333,0.133333,0.423488,0.030249,0
0.07,2,0,0,0,0.142857,0,0.838966,3.678603,1.004029,0
0.97,5,0,0,0,0,0,0.990566,10.863742,0,1
0,1,1,0,0,0,0.222222,0.549465,48.085218,1.400316,0
0.02,1,1,0,0,0,0,0.62963,2.293694,0.081802,0
0.01,2,0,0,0,0,0,0.215221,6.383942,1.170803,0
0,2,0,0,0,0,0,0.272727,42.314114,0.001721,0
1,3,0,0,0,0,0,0.741935,10.594615,0,1
0.98,3,0,0,0,0,0,0.357143,4.016914,0.000413,1
0,1,1,0,0,0,0.142857,0.624762,2.268007,2.008375,0
0.01,3,0,0,0.285714,0.071429,0,0.88334,2.118573,5.594963,0
0,1,0,0,0.090909,0,0,0.494118,3.732571,1.336,0
0.03,1,0,0,0,0,0,0.376604,15.97257,60.240906,0
0.01,1,0,0,0,0,0,0.346405,2.479049,10.164779,0
0.01,1,0,0,0,0,0,0.435385,10.07979,8.486614,0
1,3,0,0,0,0,0,1,213.724574,0,1
0,1,1,0,0,0,0.444444,0.363815,25.369305,2.307434,0
0.82,5,0,0,0,0,0,0.990596,10.863795,0,1
0.97,5,1,0,0,0.111111,0.111111,0.999945,280.785999,0.001707,1
0.01,2,1,0,0,0,0.086957,0.477517,127.445367,80.590595,0
0,1,0,0,0,0,0,0.809402,71.78487,36.978723,0
0.01,1,1,0,0,0,0.166667,0.363415,2.017668,4.838634,0
0.01,3,0,0,0.133333,0.066667,0,0.412975,0.712894,0.045352,0
0,1,1,0,0,0,0.2,0.168164,4.156339,3.43756,0
0,1,0,0,0,0.333333,0,0.543103,0.106667,0.023333,0
0.05,1,0,0,0,0.055556,0.055556,0.506932,190.07764,45.138975,0
0,2,1,0,0.090909,0,0.818182,0.685185,99.869159,0.557632,0
0.02,1,0,0,0.117647,0,0,0.485119,3.272817,5.144841,0
0,1,1,0,0.25,0,0,0.295455,3.736332,1.974394,0
0,1,1,0,0,0,0.5,0.723863,56.819978,53.799122,0
0.01,1,0,0,0.230769,0,0.076923,0.588235,5.727326,14.633098,0
0,1,1,0,0,0,0,0.771072,52.015171,65.295196,0
0.63,5,0,0,0.294118,0.058824,0,0.632399,0.356336,0.082811,1
0,1,1,0,0,0,0.285714,0.541204,0.769942,0.124277,0
0,1,0,0,0,0,0,0.39823,1.774542,6.850054,0
0,1,0,0,0,0,0,0.659975,28.651394,31.418327,0
0.01,1,0,0,0,0,0,0.768509,52.367025,65.770057,0
0.01,2,1,0,0,0,0.0625,0.307052,1.498239,1.835827,0
0,1,0,0,0.2,0,0,0.497561,0.351064,0.042186,0
1,3,0,0,0,0,0,0.789474,10.069813,0.000983,1
0.01,1,0,0,0.052632,0.052632,0.105263,0.545358,4.612,0.285778,0
0,1,0,0,0,0.045455,0,0.250602,13.485915,21.105634,0
1,3,0,0,0,0,0,1,214.08961,0,1
0.01,2,0,0,0,0.052632,0,0.730063,6.157016,0.601982,0
0,2,1,0,0,0,0.333333,0.634807,162.108484,124.788595,0
0.05,3,0,0,0.636364,0.090909,0,0.575356,5.676263,0.850625,0
0.01,1,1,0,0,0,0.1,0.699842,39.977652,11.848106,0
0.99,5,1,0,0,0.125,0.125,0.999945,279.043925,0.001711,1
0,1,1,0,0,0,0.25,0.531923,18.945896,0.984411,0
0.03,1,1,0,0,0,0.071429,0.499578,49.333849,84.746522,0
0.02,1,1,0,0,0,0.2,0.841137,73.781068,12.941301,0
0.01,1,1,0,0,0,0.1,0.589474,43.576271,0.169492,0
0,1,0,0,0.428571,0,0,0.841009,44.496016,13.018426,0
0.03,1,1,0,0,0,0.1,0.870361,21.429972,10.730042,0
0.01,3,0,0,0.545455,0.090909,0,0.215247,0.038511,0.000433,0
0.01,1,0,0,0,0,0,0.550779,26.87542,5.048355,0
0.01,1,0,0,0,0,0,0.799922,19.554314,22.051521,0
0.01,1,1,0,0,0.2,0.2,0.421687,6.014164,25.679887,0
0.04,1,0,0,0,0.041667,0,0.261566,0.204696,0.023992,0
0,1,0,0,0,0,0,0.736,24.643165,0.408273,0
0.8,5,1,0,0,0.083333,0.083333,0.999945,277.930246,0.001715,1
0.01,2,0,0,0,0,0,0.620884,18.509247,4.382192,0
0,1,1,0,0.111111,0,0.111111,0.634477,12.586358,12.45995,0
0.01,1,0,0,0,0,0,0.519231,0.225885,1.21978,0
0.01,2,1,0,0,0,0.058824,0.373333,8.061475,9.112705,0
0,1,0,0,0,0.166667,0,0.744489,24.765805,0.411638,0
0,1,1,0,0,0,0.333333,0.587302,43.711864,0.169492,0
1,3,0,0,0,0,0,1,217.999453,0,1
0.05,3,0,0,0,0.066667,0,0.415094,0.335539,0.180675,0
1,3,0,0,0,0,0,1,214.160528,0,1
0.01,1,0,0,0,0.166667,0.583333,0.504577,7.715909,1.470455,0
0.01,1,1,0,0,0,0.133333,0.289623,48.34,0.36,0
0.04,1,0,0,0,0,0,0.236287,2.926966,1.52809,0
1,3,0,0,0,0,0,1,215.112026,0,1
0,2,1,0,0,0,0.333333,0.27661,49.028226,80.146505,0
1,5,1,0,0,0.125,0.125,0.999945,277.823328,0.001715,1
0.01,2,0,0,0,0,0,0.272727,42.766267,0.001712,0
0,1,1,0,0,0,0.055556,0.950197,78.140168,1.051511,0
1,3,0,0,0,0,0,1,217.875685,0,1
0.01,1,0,0,0,0,0.045455,0.711247,24.101195,15.910049,0
0.06,3,0,0,0,0.071429,0,0.677198,0.703528,0.002714,0
0.03,1,1,0,0,0,0.2,0.463058,8.585653,0.297645,0
1,5,1,0,0,0.142857,0.142857,0.999945,277.934286,0.001714,1
0,1,1,0,0,0,0.444444,0.24031,1.889718,0.073974,0
0,3,0,0,0,0.0625,0,0.198113,0.144039,0.048243,0
0.02,1,1,0,0,0,0.090909,0.325843,18.279366,9.99912,0
0.03,1,0,0,0,0.071429,0.071429,0.43499,17.670949,2.689507,0
0,2,1,0,0,0,0.041667,0.744265,73.754461,76.75339,0
0.01,1,0,0,0,0.045455,0,0.129771,22.915094,0.064151,0
0,1,0,0,0,0.142857,0,0.534222,23.975578,57.324752,0
0,1,0,0,0,0,0,0.40884,0.244134,0.007263,0
0.01,1,1,0,0,0,0.058824,0.785169,46.999276,1.033309,0
0.01,3,0,0,0.25,0.083333,0,0.685315,5.782205,0.145742,0
0.98,3,0,0,0,0,0,0.875,54.640351,0,1
0,1,0,0,0,0.333333,0,0.795132,19.139518,0.87363,0
0,1,0,0,0,0.166667,0,0.514993,4.260488,3.361951,0
0,1,0,0,0,0.2,0.2,0.70045,0.836177,7.511945,0
0.04,1,1,0,0,0,0.045455,0.499431,0.095366,0.01532,0
0,2,1,0,0.090909,0,0.818182,0.679245,97.761006,0.556604,0
0.03,1,0,0,0,0,0,0.986796,1.248482,0.085588,0
1,3,0,0,0,0,0,1,216.103675,0,1
0,2,1,0,0,0,0,0.554675,1.294039,1.557443,0
0.02,1,0,0,0,0,0.05,0.665158,7.352564,17.320513,0
1,3,0,0,0,0,0,1,216.742325,0,1
0.02,1,1,0,0,0,0,0.945216,8.666278,16.560093,0
1,3,0,0,0,0,0,1,217.885542,0,1
0,1,0,0,0,0.5,0,0.519101,11.883191,1.2151,0
0,2,0,0,0,0.2,0,0.505119,5.188333,1.265,0
0.02,3,0,0,0.058824,0.058824,0,0.802024,1.13145,0.353905,0
0,1,0,0,0,0,0,0.6,2.618362,3.434739,0
0,1,0,0,0,0.05,0.05,0.882179,1.547385,0.124288,0
0.05,1,0,0,0,0,0,0.451093,18.198774,1.131834,0
0.01,1,0,0,0,0.125,0,0.738,24.665948,0.408846,0
1,3,0,0,0,0,0,1,213.048982,0,1
0,2,0,0,0,0,0,0.304348,42.427835,0.001718,0
0,1,1,0,0,0,0.285714,0.432174,16.278607,44.218905,0
0.01,3,0,0,0.7,0.1,0,0.212476,1.140028,0.742515,0
0,1,0,0,0,0,0,0.899537,42.511209,32.913407,0
0.01,1,0,0,0,0,0,0.226087,2.694343,2.34595,0
0,3,0,0,0.142857,0.142857,0,0.187686,0.22721,0.359807,0
0.01,1,1,0,0,0,0.083333,0.690476,6.947368,14.210526,0
1,3,0,0,0,0,0,1,217.800766,0,1
0,2,1,0,0.090909,0,0.818182,0.689441,99.829193,0.555901,0
0.96,5,1,0,0,0.076923,0.076923,0.999945,279.662678,0.001709,1
0.03,1,1,0,0,0.142857,0.142857,0.469914,6.489289,6.489289,0
0.01,1,1,0,0,0,0.045455,0.494028,8.507886,0.54504,0
0,1,0,0,0.0625,0,0,0.686104,38.27556,49.644596,0
0.01,1,0,0,0.117647,0.058824,0.117647,0.17193,0.456311,0.291262,0
0.01,1,1,0,0,0,0.066667,0.441315,8.6231,25.87234,0
1,3,0,0,0,0,0,1,214.272677,0,1
0.02,1,0,0,0,0,0,0.437705,3.01985,3.921137,0
0,1,0,0,0,0,0,0.410291,25.879169,0.919628,0
0,3,0,0,0.461538,0.076923,0,0.299569,0.215713,0.013784,0
0.14,2,0,0,0,0.052632,0,0.989149,1.304372,0,1
0.01,3,0,0,0,0.055556,0,0.519894,0.264644,0.094142,0
0,1,0,0,0,0,0,0.886608,9.257928,10.420719,0
0.01,1,1,0,0,0,0.111111,0.4059,43.552995,198.760369,0
0,2,1,0,0,0,0.5,0.26087,3.690208,7.715727,0
0.02,1,0,0,0.117647,0.058824,0.117647,0.373762,0.555098,0.169928,0
0.08,2,0,0,0,0.038462,0,0.49453,1.546084,0.166755,0
0.03,2,1,0,0,0,0.222222,0.350877,0.628571,0.711905,0
0.11,1,0,0,0.166667,0.055556,0.055556,0.500067,3.060127,0.056435,0
0,1,0,0,0,0,0,0.552273,46.887324,8.169014,0
0,1,1,0,0,0,0.043478,0.432392,13.814582,34.39353,0
0.03,1,0,0,0,0.041667,0.041667,0.924005,15.505654,0.035336,0
0.04,1,1,0,0,0,0.142857,0.804059,5.671937,5.23913,0
0.04,1,0,0,0,0,0,0.066038,0.153153,0.297297,0
0.02,1,1,0,0,0,0.04,0.298379,24.285714,0.758163,0
0.9,5,1,0,0,0.125,0.125,0.999945,278.555365,0.001712,1
0.05,1,0,0,0.111111,0.055556,0,0.461608,0.570877,1.868421,0
0.06,4,0,0,0.0625,0.0625,0,0.503236,497.117543,0,1
0,3,0,0,0.1875,0.0625,0.0625,0.338235,0.57378,0,0
0.06,3,0,0,0,0.111111,0,0.643596,16.389483,13.566909,0
0,1,1,0,0,0,0.166667,0.815633,39.833333,2.196017,0
0,1,0,0,0.333333,0,0,0.249284,0.928243,0.244546,0
0.03,1,0,0,0,0,0,0.473167,3.162718,0.24007,0
0.02,1,0,0,0,0.083333,0.083333,0.410256,1.530928,0.440722,0
0.01,1,1,0,0,0,0.125,0.134409,0.155618,0.150035,0
1,5,1,0,0,0.142857,0.142857,0.999945,280.074074,0.001709,1
0.02,1,0,0,0.045455,0,0.045455,0.217525,1.080137,0.612329,0
0.95,5,0,0,0.055556,0.055556,0,0.975939,138.658572,0.002208,1
0.03,3,0,0,0.071429,0.071429,0,0.030624,1.122474,0.000612,0
0.87,5,1,0,0,0.083333,0.083333,0.999945,279.667806,0.001709,1
0.01,2,0,0,0,0,0,0.272727,42.775685,0.001712,0
0.02,3,0,0,0,0.058824,0,0.267717,0.816563,0.279608,0
0,1,1,0,0,0,0.0625,0.174807,10.265258,14.65493,0
0.86,5,1,0,0,0.090909,0.090909,0.999945,278.284409,0.001713,1
0,1,1,0,0,0,0.125,0.428374,8.457826,2.76913,0
0.02,1,1,0,0,0.045455,0.045455,0.699422,0.127441,0.056012,0
0,1,1,0,0,0,0.4,0.906484,14.27737,5.496327,0
1,3,0,0,0,0,0,0.419355,12.587769,0.010119,1
0,2,0,0,0,0,0,0.304348,42.581974,0.001717,0
0,1,1,0,0,0,0.375,0.215548,22.040936,1.950558,0
0.93,5,1,0,0,0.111111,0.111111,0.999945,277.042931,0.001717,1
1,3,0,0,0,0,0,1,215.12246,0,1
0,1,0,0,0,0.25,0,0.236865,2.455496,4.279164,0
0,1,1,0,0,0,0.222222,0.592179,47.773585,0.188679,0
0,3,0,0,0,0.2,0,0.518182,3.74243,0.583178,0
0.02,1,0,0,0.304348,0.043478,0.043478,0.565844,0.206057,0.25,0
0.01,1,0,0,0,0,0,0.732673,3.529022,3.493367,0
0,1,0,0,0,0.5,0,0.636801,160.695955,123.715481,0
1,3,0,0,0,0,0,1,217.405805,0,1
1,3,0,0,0,0,0,1,218.364532,0,1
0,1,1,0,0,0,0.333333,0.52459,19.536465,24.193289,0
0.02,2,1,0,0,0,0.034483,0.999712,4.479475,7.380952,0
0.02,1,0,0,0,0,0,0.346118,2.479615,10.160249,0
1,3,0,0,0,0,0,1,215.027457,0,1
0.01,1,0,0,0,0.045455,0,0.555233,0.209136,0.180923,0
0.8,5,1,0,0,0.125,0.125,0.999945,278.977169,0.001712,1
0.02,1,0,0,0,0,0,0.553248,15.316051,14.294034,0
0.95,5,1,0,0,0.111111,0.111111,0.999945,279.180833,0.001711,1
0.01,1,0,0,0,0,0,0.553299,5.994995,0.368609,0
0,1,1,0,0,0,0.5,0.282723,8.6,6.165432,0
0.01,2,0,0,0,0,0,0.527094,43.666455,53.290425,0
0.01,2,1,0,0,0,0.043478,0.310268,18.095794,43.374611,0
0,2,1,0,0.090909,0,0.818182,0.675497,93.025559,0.559105,0
0.04,1,0,0,0,0.1,0,0.47925,40.046154,8.876923,0
0,1,0,0,0,0,0,0.209351,2.852027,0.509742,0
0,2,0,0,0,0,0,0.304348,42.118103,0.001724,0
1,3,0,0,0,0,0,1,215.292536,0,1
1,3,0,0,0,0,0,1,213.177766,0,1
0.76,5,1,0,0,0.071429,0.071429,0.999945,279.208214,0.001711,1
0,1,1,0,0,0,0.142857,0.487773,0.956226,2.549086,0
0,1,1,0,0,0,0.111111,0.814407,39.853774,2.200734,0
0.96,5,1,0,0,0.111111,0.111111,0.999946,281.098351,0.001706,1
0.08,1,0,0,0.095238,0.047619,0,0.651376,0.059461,0.011593,0
0.02,1,1,0,0,0,0.142857,0.433742,2.063789,1.344844,0
0.88,5,1,0,0,0.083333,0.083333,0.999945,280.000569,0.001708,1
0,1,0,0,0,0,0,0.360775,1.054332,5.026432,0
0,1,1,0,0,0,0.166667,0.659751,3.791574,1.084257,0
1,3,0,0,0,0,0,1,217.257393,0,1
1,3,0,0,0,0,0,0.419355,12.594725,0.01011,1
0.06,2,0,0,0,0,0,0.511777,8.413982,0.445827,0
0.04,1,0,0,0.25,0,0,0.218115,1.083447,0.615595,0
1,3,0,0,0,0,0,1,218.501368,0,1
0.04,3,0,0,0,0.052632,0,0.161972,0.085039,0,0
1,3,0,0,0,0,0,0.875,54.650669,0,1
0.01,1,0,0,0,0,0,0.355072,4.711663,5.013896,0
0.03,2,1,0,0,0,0.2,0.76572,10.592716,0.06466,0
0,1,0,0,0.444444,0,0,0.361446,0.791779,0.179245,0
1,3,0,0,0,0,0,0.871795,54.654839,0,1
0.01,2,1,0,0,0,0.75,0.584055,0.933553,0.311027,0
0,1,0,0,0.125,0,0.125,0.580139,0.517928,0.471116,0
0.02,1,0,0,0,0,0,0.466667,2.650259,5.57513,0
1,5,0,0,0,0,0,0.371795,9.971242,0,1
0,1,1,0,0,0,0.125,0.557073,7.186676,9.47511,0
1,3,0,0,0,0,0,1,218.480569,0,1
0,1,1,0,0,0,0.125,0.870738,21.417832,10.738811,0
1,3,0,0,0,0,0,1,217.698248,0,1
0.73,3,0,0,0,0.142857,0.142857,0.508772,12.927032,0.504561,1
0,1,0,0,0.25,0,0,0.315068,0.02418,0.047496,0
0,1,1,0,0,0,0.052632,0.804816,71.43128,36.578199,0
0.05,1,0,0,0,0.055556,0.111111,0.44249,0.341498,0.509052,0
0.01,1,0,0,0,0,0,0.425987,10.47636,1.353702,0
0,1,0,0,0,0,0.076923,0.382609,0.800481,0.741186,0
1,3,0,0,0,0,0,1,216.712171,0,1
1,3,0,0,0,0,0,1,216.180472,0,1
0,1,1,0,0,0,0.15,0.434677,14.253846,34.909135,0
1,3,0,0,0,0,0,1,217.940887,0,1
1,3,0,0,0,0,0,1,215.30955,0,1
